,battery_power,clock_speed,ram,n_cores,use_time,px_width,px_height,brand,5g,grade,price
20,1849.2435838867614,0.6965823729088015,6.513052942518668,11.075312892491015,10.359766138664863,727.5292345205047,1035.106779021495,largeyou,0.43516547267457173,B,10315.136162308225
21,1933.1863061681183,0.898239024636886,3.9254776220796113,13.191062152528563,7.910341325758936,728.6565428594649,1035.487061747643,sumseng,0.960292144139356,B,6680.755501149314
22,1952.5087218979218,0.6231349731526079,1.4153164433036425,12.960794823675728,7.426318753546613,728.4552987040943,1035.3862144572042,largeyou,0.48554809576597957,A,9763.874534718081
23,1966.4928452712554,1.6401794782165129,7.831317574022244,13.336940334727942,9.978381277521347,727.8001552728318,1035.4930603247287,sumseng,0.9635212015347311,B,8352.924897618157
24,2026.3150759872187,1.4993637724665403,6.211692344992029,11.278267417380116,7.37151337204917,729.4027649333092,1033.8103840269926,appa,0.3817519439232032,C,8568.12073110677
25,1831.386798530626,0.9958268776454289,5.77461396288131,14.509384434304256,7.106425103349889,727.4531366102856,1035.0363156891497,appa,0.76632472228745,B,7930.336072006935
26,2094.7664440665585,0.8743220508191708,4.430332692843233,11.63462971684129,5.2091185603722066,730.1508993947776,1036.1733199814971,appa,0.4494158034961423,B,6522.55660712841
27,1811.5084177246074,0.8108441119925949,0.4730960548391385,12.587922020264347,8.53845093832763,728.937290496801,1034.6410441913447,sumseng,0.5239574631899538,A,8516.835631158961
28,2019.6332353691218,1.236786469905809,3.2334346840361854,9.687820976969748,10.01607761360314,729.226072716268,1035.7437540574492,sumseng,0.3899969219358901,A,8016.352310139524
29,2083.8547455306966,0.4947332594879704,4.639599884646582,10.8061631409299,8.785356528353343,728.2773640328427,1035.329862126005,oranye,0.337113182611292,C,7691.334043348275
30,1653.0575487589183,0.9449494169932091,4.772945853114754,15.82384084747706,7.783795539273063,729.4582285175612,1034.3174449515388,sumseng,0.444987644912059,A,11099.652648989328
31,2015.8867963644866,1.104957287606266,3.702087216541094,12.382848923056997,7.663225608357969,728.1846522635497,1034.3574594786603,appa,0.19551346248264534,B,8101.564806555336
32,1936.5047667641934,1.485287222463305,4.895603929178139,12.453974893611136,8.230636630812167,727.6298123159844,1035.8163854722902,sumseng,0.6521557219090595,B,9612.823781005816
33,2069.0549852409813,1.0673323688874874,6.997851715133952,13.414807780642489,7.62157504940598,728.6239277632377,1035.706271512193,sumseng,0.7555159629765662,A,11581.883834452623
34,1595.6301246118985,1.3979589613728716,5.161597531148058,7.924209136719302,9.477499380978806,728.9393622641606,1034.5789574334367,oranye,0.7735258552839654,A,5741.0918656266595
35,2044.533164307184,0.9645687970882676,4.792009900842254,13.11426363789139,5.818376285248849,728.807376492378,1034.1920858954159,largeyou,0.7406246526408778,A,5849.213475179826
36,1816.1904759278198,1.055852404226353,7.547996891716852,11.635315940181153,7.465637113536206,728.3225610386161,1036.3203492160183,oranye,0.15344191455171974,A,9307.247753205043
37,1753.6716584234562,1.3566985388857493,8.526740488316019,11.433538457395054,6.6880189438015565,729.740446908367,1035.354832424934,oranye,0.1494454238692755,B,9020.055955247535
38,1917.8544024875719,1.2393234085282618,6.407416677022208,9.485197816216589,8.257313000552674,730.5285123413404,1036.2804279079173,appa,0.447594787940634,B,6829.483694835136
39,1878.8806618180383,1.0060674383011674,2.5513990584121133,10.700292061268819,7.2027253222464385,729.1471394299264,1034.5562544236004,largeyou,0.6364190448567376,C,12672.378298144893
40,1671.450495562895,1.0012878430732004,5.6121209695896574,8.93537313005642,9.27776245863972,728.2446522593947,1036.033090537083,appa,0.9092721259628216,A,8938.226034483981
41,2177.3922731095986,1.0862407643597591,2.702504872321086,11.022737619978997,7.043210301815645,729.6717517816492,1036.0811102888647,largeyou,0.3106333460392713,A,8722.612623968818
42,2154.646970577188,1.112785754293723,4.68578456862595,12.758875378781832,8.243774318190853,729.0459363325122,1036.2292194462423,sumseng,0.7114115684581265,A,6912.472821643409
43,2223.100913229236,1.1978198964441653,2.2319622618311006,12.278669839553691,7.54386612592114,728.4671034352409,1035.7724832016895,sumseng,0.49005740789624674,B,7746.292254842907
44,2013.7836502861462,1.4952919375672828,3.8867548540621355,9.242509885241315,7.2559515251015805,727.9519060976611,1035.2889462897053,largeyou,0.10735229309229233,C,7167.4420591831085
45,2124.4387150582925,0.5786775771923095,3.7018120254489153,10.270499090530057,7.090865044567472,728.3614543458505,1035.0565068142694,oranye,0.029029242026441082,B,3402.2795822838034
46,1967.7486994382218,0.7953672460660371,1.9437070552535625,11.051049651301591,7.895230787894361,727.9975552773303,1035.045255401212,sumseng,0.3887712523835217,C,8201.69679757794
47,1956.4023390107834,0.9060651841323829,5.87875003617598,12.247977736336797,6.585760123809422,727.6181427218896,1035.9718900685311,sumseng,0.5139123465753374,B,8676.076441977131
48,1948.545424150361,1.7050304219120398,4.867437902333412,12.460148732902162,5.229410659777572,727.9507234955188,1034.8419285611558,sumseng,0.6052170351940316,C,8005.773258018471
49,1982.4692492344452,0.9013882367586137,11.1744671792537,12.05918555210646,8.845051152316277,729.4484441643673,1036.0892889294412,largeyou,0.937010990314412,B,7425.978721514079
50,1809.1591139285965,0.9832867794421601,6.241250257612253,10.606221858857344,7.587854699516019,729.2924382940406,1036.048371501905,oranye,0.8301960531270881,B,7644.741852261286
51,1836.4958397469152,1.3305829076276328,3.5750599292504353,12.506607028682605,6.769243374264361,729.0982215710223,1034.8921407255127,oranye,0.25173667567194913,A,9817.15882982532
52,1846.1789508911493,1.1070410106741564,4.738365900919641,12.530536887528164,9.840828929196958,727.6587372793126,1035.831588568167,sumseng,0.8206587633659838,A,3362.1208326577407
53,2118.2242330953964,0.7612236941201054,7.754438160427178,17.151152917754054,9.998874623989234,728.388978708516,1036.297207659197,appa,0.03426558254449752,B,7841.361972957717
54,1942.0378758920563,1.2029527689825854,4.842454872858514,15.024865226195312,9.239094354485559,727.1029224031731,1035.7333865418107,sumseng,0.521791342067473,A,11053.397294365695
55,2023.4610015799951,1.0620703805638985,8.615127429392311,10.252920171025433,9.15818110482326,728.7430900558362,1034.6846856254094,sumseng,0.2552276791617547,B,7858.755257271273
56,1918.645027057361,1.439915835621374,8.577736193106533,12.258898382357433,6.938114995540314,728.5800664821859,1034.9230780681419,sumseng,0.09006270796205418,A,9920.139684272328
57,2105.588145427388,0.9190165726427275,4.88450798857313,13.30028258567783,10.498697849115995,728.7704733307535,1034.3552208078715,appa,0.6369526854267055,C,8182.449875037469
58,1769.3578784150566,0.6132473890589013,8.276570550354089,9.295258778724186,6.446361834939698,729.06384114259,1035.1285487948596,sumseng,0.04388532965506864,C,9640.41689025147
59,1703.460530578767,1.3655321248339538,4.779442904181461,10.288319532206458,6.325487603333836,729.8007813093515,1036.1398245142345,appa,0.6437834345618346,C,6120.160242345351
60,2077.770278986162,0.8305989719650919,5.028670400475016,14.3097860094277,9.646735234288805,729.8550882667446,1035.1093140142875,oranye,0.3307789347085327,A,8641.411847654346
61,1918.3311033774246,0.6575483865103205,6.9739961839254025,14.648073291839237,9.222574711890685,729.6759480886643,1035.824088645961,oranye,0.3767370084576872,B,5954.936485634125
62,1924.3463522625004,1.2163832255440297,7.891681459847791,12.46892304848087,9.248862281880774,728.677198546007,1035.8271294074623,oranye,0.6941542600646639,A,6038.578458450867
63,1961.5645400103738,0.5192108944815251,5.678802522295061,9.02863695523185,7.889031686046861,728.27106118437,1035.7283840499506,oranye,0.6987338899962122,B,7649.493065123707
64,1838.0576039720236,1.42055395456499,7.022011742818183,14.154490084692,7.893085510913253,728.0476345170149,1035.439212364414,largeyou,0.5815968252227355,A,10179.200339660418
65,2008.3658871027776,1.2440976449787338,5.3427029438782565,16.214433688860023,9.139493184927957,729.065923564771,1035.6348478031036,oranye,0.5976020827512719,B,6584.195709658119
66,1927.7028432365312,0.7279669591890694,5.64624256552294,9.101320017890547,8.374499092307921,729.2153576174026,1035.6455390711067,sumseng,0.42082548338787673,A,8958.17764188809
67,2079.5194894709775,0.782673741001497,6.125757561651916,15.209744483879536,7.007635172707741,729.74749306963,1035.8776286055363,oranye,0.4254038798342664,B,6925.5970901201945
68,1747.0778834795324,1.2696529039351505,5.606278137275019,8.322894924520128,7.930687132714862,728.0907716540279,1035.1519598304149,sumseng,0.5061264886555042,B,10079.459405327709
69,1957.3414733591117,1.4793034016996236,3.6743863259504277,11.575163282139444,7.823513270698722,728.8264122034541,1034.7280893574348,oranye,0.5612615203036786,B,4750.257019650911
70,2073.1479921699324,1.107337050377328,7.602335335675108,12.519087762321082,6.429087251987317,728.2625266794308,1036.0610301415572,oranye,0.1557518447087094,B,5541.676547470013
71,1971.5590248108344,0.7404123318707783,5.003128324514002,14.869635391811801,7.164064945821016,728.127482426717,1036.2772073371536,appa,0.5586923554908333,A,6231.242878104133
72,1973.9235718318578,1.4007667370361114,6.104014914679724,12.60348036091285,8.87977676107008,728.6571189412134,1034.781639505439,sumseng,0.8540187483692923,C,8532.863940674868
73,1862.7184792077717,0.8911567639011038,2.46543657889547,11.998919291896858,7.772796343166068,728.4234822869058,1034.8141263987407,sumseng,0.31853906432218015,A,7941.451139949175
74,1886.8863585629124,1.3798612528017726,5.816630325411773,13.372488906116063,8.730028199582815,729.4286422044227,1035.4802951646552,largeyou,0.3533904349161845,A,9590.719748476615
75,2072.1727271261475,0.995804569263038,6.915746853231486,12.711904577481318,6.855173534640935,728.8464793466774,1035.785431099784,appa,0.43420947976594493,C,10855.227564586448
76,2151.0431282698423,1.8030359536323695,8.724048295583067,13.992633136647333,8.004828353101262,730.2820893591103,1035.4910868706577,sumseng,0.81948842893594,C,5870.261695097394
77,1910.8415029894713,1.0167177587859642,5.911000501158811,10.030826195279536,7.960962011248723,728.23579687816,1035.5803110669042,largeyou,0.8938672969563335,B,6554.528342903426
78,1830.8204916262482,0.9240674648228132,6.978052537881,10.579854710466268,8.549778368618915,729.0402296505328,1035.6723625440686,largeyou,0.6485640547746243,B,5877.336871523319
79,1922.1670769476746,1.047819350728267,3.2151484556983774,8.033808469908514,6.106193655202975,728.9513021859484,1034.9017595503292,largeyou,0.9594986068334695,A,4341.625663692836
80,1919.7679408346526,1.5766724521143545,5.244748746136557,18.273326293981246,8.069659902596857,728.906132445177,1035.1128434082252,oranye,0.1503024190804706,A,3984.867663789595
81,1641.3754422895076,1.2449827329076644,3.1778412679991774,16.384630117529415,8.147093037148109,727.3307723582162,1034.3714231771517,largeyou,0.6525357158284274,C,5404.498981808785
82,1907.4244931812636,1.2483566044529955,5.382721185143266,12.00479858267189,8.221823203901408,728.1071378347649,1035.9680682635114,sumseng,0.8878414166508745,A,8304.802231923168
83,1591.8392396468025,1.2122729928565539,5.369252309238371,13.306585448967855,9.225677905537363,729.0891598355619,1034.1723816758076,appa,0.4058971474021549,A,8089.892664783021
84,2199.4034089482957,1.1478017979462025,4.4018796862178,13.715143858892041,7.6318114516907505,729.963563026971,1035.50820586688,appa,0.9449372451899588,B,1833.187134745639
85,1749.3289499500247,1.1166257404775648,5.554525639795234,11.60975827049138,7.223671345588438,728.8879698517137,1035.33557567546,largeyou,0.04657871159170357,A,7180.523052033191
86,2001.7960004336576,1.1484193546937458,7.841013772390918,13.083262828911964,9.270350751873844,728.869161099595,1034.9882793546428,largeyou,0.8796385404480662,C,8355.297258632969
87,2061.9808993379816,1.0024331072536183,5.537951059035189,11.894096392390683,8.802894388398188,728.7897719254836,1034.941425948256,sumseng,0.8407236404007924,B,7085.194827066139
88,1861.3242745468801,0.9071904016164613,8.38020354107316,13.388810642428805,7.636131066624588,728.988607731573,1035.1798112971792,oranye,0.5902691907646168,C,4975.301508668514
89,1881.014295725033,1.4011054352471688,5.805817985857647,11.480736875446198,8.91571161661535,728.4056611484526,1036.2583172822876,largeyou,0.76235911748939,A,6460.7466267126965
90,2173.6196741445806,1.4026955292863077,7.096060481050887,11.777602371766212,7.0244312666043545,728.2801973008608,1035.2884986994734,appa,0.9361069124220501,C,10589.241516235363
91,1923.1059643441752,1.2121494524752465,4.835429985139354,9.726296701975329,5.601990013640562,729.1058116241704,1035.8483068380513,sumseng,0.9908208247592077,C,8744.48466153752
92,1820.5392778055118,1.4059562641365055,5.977394525433408,11.433475778054945,7.343052130832711,728.4047127292197,1035.389801199222,appa,0.217403704571844,C,2683.62925283587
93,2048.576848799932,0.9723297790362141,5.123982150265839,15.256366387134195,9.448770439320466,728.0981890942095,1035.8693551142371,sumseng,0.14060666589878268,B,5952.523439047686
94,1805.5307186063703,1.745240919099793,8.035785100591651,14.731486411138903,8.671766096877171,728.2879263340815,1036.6229646958045,largeyou,0.7896995808587456,B,11196.320264661175
95,1777.4155310216029,0.8998194377052303,5.993008115540963,10.36258349237953,8.728353199451188,727.2357115107707,1035.4747993399571,oranye,0.8676189767712519,A,7419.8864387166495
96,2083.4943915195004,1.119156079431529,3.751571630000052,11.408882900171657,9.730322336112254,729.9759863337528,1035.91138949109,largeyou,0.04151378992436361,A,3298.37243108695
97,2009.9219042210968,1.0352871162850534,5.247780034214765,12.14137221547388,8.24130446059846,728.4077418633096,1035.5208119058634,appa,0.32122599564428944,C,5494.910482066801
98,1965.38074726124,1.0694570023149998,2.218969618350856,13.543979418007739,9.47425971614226,728.3920978127693,1035.4624183222604,oranye,0.9761026050149922,A,5749.082288972947
99,1766.8710943997005,0.50646206263491,5.322035690136657,11.009158579895901,9.056596579823472,729.3145725471035,1034.3602695239251,oranye,0.4232490997352477,A,6798.354874302371
100,2011.3280714573941,1.066691131521695,9.42129590023174,10.461110429482884,5.112320662760263,729.0044279134505,1034.5227670408478,sumseng,0.5609874111266014,B,6794.403294213953
101,1987.2863691333719,1.0894023889064544,5.676037917257348,10.522109274723642,8.549893953250459,728.5568867841625,1035.9869688393712,largeyou,0.34261767752079886,B,4665.342015202504
102,1854.1837736958119,1.0078300684055317,8.066636133833416,15.160442271747495,8.358749073317213,728.3940459756318,1035.2262242830357,appa,0.5639275613078616,B,9856.715554557803
103,1958.3332847321335,0.9198466798928855,9.981856256204003,15.342586285896182,9.254368967320268,728.7044805932767,1034.6936634615029,largeyou,0.3989406270362563,A,9455.934741507372
104,1937.5125413397184,0.679937184370256,3.6875250239232757,12.998912197967194,8.42776856687692,727.8884185712956,1034.6626402569655,oranye,0.10320885044772499,B,8895.037176980324
105,1852.1402462681688,1.515841355406005,4.329653875390638,13.235491852192583,5.463844807840552,727.717215269172,1036.0847960250896,sumseng,0.066871521683466,A,7657.366269122399
106,1941.5712474125908,1.457097904023171,7.344118961721447,13.814329523848905,9.060706433160222,727.8290101226307,1035.8476273762708,oranye,0.042271594328781026,B,8104.205854108037
107,2088.240514035997,0.4848265555286485,7.059537115774345,13.949999381930827,7.653159254061579,729.9492808042982,1035.0105658906516,appa,0.571256384556945,B,12746.626272318219
108,1997.2842283627347,1.1224133440371735,5.91243059383418,12.223589480036795,7.033669913560109,729.5302529871849,1033.5517909906505,sumseng,0.5796936615191957,A,6400.354796754162
109,2132.0586647028917,0.963440376737002,6.851803838374015,16.629267100092864,8.00457337417958,728.6944041983887,1033.9202379298606,largeyou,0.19078588965412213,B,6969.3453549525775
110,1926.3075916082482,1.343993873538151,5.7360673166142675,12.307308949155509,9.477915503945678,728.6340305636785,1034.1649266366155,sumseng,0.30115431853962304,C,9396.46273630278
111,1900.9043627757642,0.8958478406126801,3.397082754660495,9.76550897933821,9.572694522263042,728.0801958064957,1035.762997312458,largeyou,0.8270850667534961,B,10089.181377956409
112,1782.4660551407546,0.7461808803444872,4.796344632226045,10.160083693374597,8.849223003362985,728.1948895561152,1033.9839208004905,appa,0.6026577881999001,A,6474.263049456299
113,1935.2997110357792,1.6771448692327235,9.773117550575703,11.293378433097418,8.38021391016177,727.1442841152709,1035.3837651048414,appa,0.14997207739490026,B,7392.077899147511
114,1870.8217388704559,1.5996268711324382,6.634243073987902,13.779219523428424,8.917280879652917,727.8447190311629,1035.910703672347,sumseng,0.03426950654990979,A,4008.1509426248435
115,1933.044843838949,1.1523734060585875,6.826753909020654,7.8876181298552694,8.3748006994812,728.3551706990747,1035.484317998278,sumseng,0.2309009240450859,C,9742.618045312736
116,1858.8507620211858,0.6519155059330144,6.987423273770419,10.314573118372211,10.802873816542693,728.1022746484151,1035.2088306505239,sumseng,0.2860150893957859,C,12979.412147430627
117,1553.766028763514,0.5916486728613018,3.7668591661951547,12.1524338732834,6.683475096502094,728.8816654746747,1036.1083814352864,oranye,0.8191975385397325,B,4472.219737105188
118,1872.820043649779,1.020156783084711,8.290360695504841,11.643782667750518,8.472546157474778,729.413035268553,1035.5237778108178,largeyou,0.1273673875754302,A,11672.983292311212
119,1698.9636067505103,1.3652515471044389,5.0640068168167325,12.056888589245407,9.552485747080977,729.8434293218196,1034.9296457456264,appa,0.6315031287004296,C,6419.959462836348
120,1493.397641641142,0.8723398317751638,6.571467768908642,10.767767571302958,10.21575492441043,729.7283420413149,1035.8609292270905,sumseng,0.8187038421901568,B,9250.347193985737
121,1886.6843254239286,1.065118210180501,3.872275164167488,7.510944346695763,8.167201200222172,729.2795805136665,1034.9455426112042,largeyou,0.9241729170661092,B,5925.275621179662
122,1827.252637792305,1.1282580373721451,6.609481141295039,14.959422959282179,6.966980712918227,728.7048366640339,1034.6097191621338,oranye,0.4649029377225806,A,8560.867465792106
123,1841.053777787215,1.591141919142136,5.742165984327753,12.293558234603976,7.40664004418195,728.847899259685,1034.9867706922387,largeyou,0.2982667934123826,B,9256.815902540939
124,2159.0945550348933,0.7496273307934889,5.601875168864586,14.928288591558788,8.184318146661678,728.3712862381582,1034.408450011602,largeyou,0.5379793979326922,A,7629.858571812631
125,1972.4335679447415,0.7397508481735938,4.05684186960471,13.932731577181423,9.035815208768645,729.3725726880181,1035.5292055452924,sumseng,0.4142885217522706,A,7360.565232702733
126,1702.738437904543,0.9819552592769062,4.260023026611083,17.050189290164756,8.878755467057559,729.113156429913,1036.2471110612933,appa,0.7478675873280086,C,8844.329254101316
127,1759.956774766184,1.90039058991103,1.7521779110024136,11.929210175263282,9.731476939501132,728.9219502482116,1034.858661034925,oranye,0.8605243476300837,A,7741.783657417502
128,1999.3948894268415,0.36428674992149224,6.766101430173421,11.724137516687627,6.769577953830212,728.5347879961262,1035.6320616310816,appa,0.8243276229528791,C,9628.131943793222
129,1896.011094172696,1.155190039394809,4.637448223124167,11.65376989813983,8.335231575365247,727.6912066988132,1034.5575390988158,appa,0.7758509302723271,B,9004.555654940856
130,1782.6928949050953,1.1112078865914485,6.916757440652654,11.025391009394083,6.980490559929582,728.6080082759838,1035.7840077298447,oranye,0.2472540166724123,A,8072.417640685152
131,1734.4420733842705,1.5275020178932923,9.749143060153198,9.574456069154667,9.245655326240014,728.9676519907633,1034.633488028135,sumseng,0.26329957293976713,C,8447.17969213985
132,1778.7181167510378,1.1144096710797244,5.182792583655085,12.88884634078765,7.002591330957942,728.9587062886287,1034.0385984589416,oranye,0.5130362561373345,C,9772.498245569139
133,1678.2683479544366,0.6952643439469818,2.702408268271809,7.842403142590314,7.541965600971671,729.1819669578728,1036.386696190631,appa,0.5088170920807162,B,7306.173680312697
134,1841.7142358534024,0.8643069939011243,6.503773058494347,12.102219218247518,8.795698185002626,729.0365593911677,1035.6553038847505,largeyou,0.4848474050353919,A,8355.1844395576
135,1926.160142374798,1.6394146342343388,10.017683584319897,12.450698055667512,5.660173655915241,729.0192088780585,1034.8584283136354,appa,0.6280392812353702,A,7685.395245606934
136,1771.425939722504,1.225371869630461,9.131856335887765,13.070733112367906,9.953711016485935,728.5277245909704,1035.3209404888698,sumseng,0.3048764765346077,A,9960.979513464947
137,2077.0310822050023,1.0879102055930603,7.081029181303287,12.617015795095787,8.25850032110478,729.935302827841,1036.90231834286,sumseng,0.6140881895423707,A,6498.080568219573
138,2120.6218228105863,0.8178328715291809,6.921431330571771,16.47594202981545,8.342277060728076,728.9985639200484,1035.7717473558534,sumseng,0.4324312543491393,A,8017.847986757437
139,1881.6936364682206,1.7506978080942286,7.116462800686001,11.511249937292774,6.0424470477541785,727.9974889224653,1036.0641070075471,sumseng,0.7312732812323572,C,9036.5526743642
140,1811.461408419263,1.0711470782818435,4.553921496631763,16.505957966331287,6.777307291522429,730.251283647974,1034.4727864783913,oranye,0.9316596469167385,C,8522.95057466386
141,2103.966588995715,1.134832459602886,9.730492885258604,9.603179312125146,9.215156013309795,728.9266207176722,1033.6827367211197,largeyou,0.3390899056542285,C,4820.891911601644
142,1794.8451280541644,1.0513949971374998,6.6399353670161005,10.738196733413558,6.612289585149565,729.5312513080847,1036.3982589726486,sumseng,0.9298184031244444,A,9868.422184530587
143,1950.671215137548,1.2415205940540655,7.1173335712335835,9.466172559097073,6.655545460484792,728.4101778148824,1034.6277659195716,largeyou,0.18981903924086319,B,5262.073884161284
144,1975.1167600051374,0.5247395328526171,6.0428973447100605,13.702328517694102,7.677572849716573,730.1324411060623,1034.3733610476722,largeyou,0.4482312335779044,B,9501.603723300796
145,1843.317413836617,1.9814520720704354,4.408616847672634,8.952907931442283,9.59197364044341,727.6226322735369,1036.167682819959,oranye,0.7226621094296103,B,7045.966596035795
146,1937.8845418014218,0.7947325783541503,9.02030047812821,8.50013426655613,9.079826935246421,729.335883766957,1034.9292957697933,oranye,0.6041506823281378,C,9596.403127731379
147,1823.7633315714954,0.5487187652202727,7.353326523560863,15.39029876188739,7.658187638375617,729.3375898299629,1035.418763078432,appa,0.4283505136094766,C,6511.685504637106
148,2130.8676848841724,0.8867465574974315,7.28914488032453,15.013778656352807,6.176638892392738,728.2226298078442,1036.3981946828906,largeyou,0.7049124097080529,B,5549.8804818724775
149,1887.3573466007094,1.0739579330221771,9.851628032622044,11.640664477121838,6.557850494642698,728.46885403502,1034.4847499828136,oranye,0.7651516879904954,C,6307.748970504161
150,1793.1627115355493,0.41675811327116374,10.685048521427065,6.617658328482859,7.7145713310248665,727.8739221074567,1035.0794381188327,sumseng,0.979593049923342,A,7315.145002307361
151,1757.802509181846,1.0734034251386775,5.491423228153542,8.601457063688478,9.806784531033399,728.778206880724,1034.3219015034028,oranye,0.6455187001087795,B,8477.368055631792
152,2018.0498388272297,0.7993820483892066,3.7775211698951003,10.326876896648844,8.731430419021928,729.4998267888376,1035.4390509054276,oranye,0.4632610779545435,C,7014.595658827547
153,1854.0976232013638,1.1417955205131736,7.854872831077554,14.286753959502947,8.990792218934105,729.1097446662512,1036.0136460211131,largeyou,0.1949382538729919,B,4996.127256862173
154,1948.2762962515276,1.2794975407352893,4.281021735623455,7.718517136633266,7.454999514556015,728.7985340563594,1035.546742903141,largeyou,0.7479463973863713,B,7577.841953738073
155,1836.164206421277,1.4593125465102728,6.83678387759462,9.57087667246102,9.627558109725685,729.0627870913414,1035.8653222673522,oranye,0.9648090533809056,A,6197.541305448908
156,1869.294830049017,1.1574046951809493,6.136100542009554,12.637071286237562,8.149295487924709,730.0925079903005,1033.1088541030185,sumseng,0.8859026766811906,C,7943.3292903077645
157,1884.7781068325196,1.3341492118453213,10.782492507016933,12.76211209238043,11.356261472408391,728.963302916429,1035.166299278576,oranye,0.6136776242129918,C,7134.9625177451835
158,2047.6605532314036,0.6539056391263008,9.845351342358043,15.968385498230424,9.420137418827606,729.17216258893,1035.009226833897,largeyou,0.9759595182504787,B,7690.63283222039
159,1866.1670883197714,1.0105559574294145,4.329299297413276,16.36354820950267,8.821210993209984,728.7392227995349,1035.5758769872043,oranye,0.18674618745499738,B,11083.154514932809
160,1954.060404629841,1.0637368743240392,2.9777869997382034,15.53996416443848,8.43314397020062,727.5932176010568,1035.4127621520158,appa,0.49420229819981176,C,10736.530252659091
161,1665.39946694036,0.7280119755275245,3.362595974023072,9.749870453472191,8.913715105115644,728.0938741961635,1035.2581067733693,largeyou,0.7155550946347584,C,10589.126938187632
162,1911.5489098776684,0.9224169309209569,7.936104499376264,10.157666242870985,7.457746862801954,727.929735158464,1036.106959093896,sumseng,0.09844643032807676,B,9433.238400057178
163,2009.391354427193,1.190823556976225,8.86110443287532,11.84980846350513,6.942998043432212,730.8543861111386,1034.4890370552168,sumseng,0.3543584356441466,C,6467.015983080098
164,1744.4539799713561,0.7219001121829937,9.301263333789777,14.687008313804776,7.245355379861309,728.7482947481778,1034.5249580111636,largeyou,0.7790482596719397,C,9374.950201547226
165,1872.5521889899385,1.0014772010942496,9.211296094967652,14.850728793278506,9.145339741390504,727.9229502415254,1035.643197107941,sumseng,0.4149958425890501,C,6197.1916078784
